sexo,idade,faixa_etaria,cor_raca,escolaridade,horas_trabalho_por_semana,portador_de_deficiencia,tamanho_da_empresa,tempo_no_emprego,id
1,62,7,9,9,40,0,10,19.3,1021733
1,25,4,8,4,44,0,5,74.9,452301
2,47,6,6,7,44,0,6,117.9,1807327
1,50,7,99,5,40,0,8,197.9,23399
1,27,4,4,7,44,0,4,20.4,355743
1,28,4,8,7,36,0,7,10.8,109923
1,22,3,9,7,44,0,2,1.4,73707
1,61,7,99,7,36,0,7,85.9,1408446
2,31,5,4,7,44,0,8,13.6,252616
1,36,5,8,7,44,0,8,1.8,1277219
2,32,5,99,7,40,0,10,46.2,790546
1,28,4,9,6,44,0,8,70.8,990381
1,31,5,8,7,44,0,3,21.4,2122749
1,35,5,8,7,38,0,9,9.6,1471267
1,35,5,2,7,44,0,3,1.9,141659
1,53,7,99,9,40,0,10,51.9,2140638
2,27,4,99,7,40,0,9,29.4,2386429
2,36,5,99,9,30,0,10,6.9,925963
1,44,6,8,7,44,0,9,0.6,1531653
2,35,5,8,7,44,0,5,38.2,1953314
1,34,5,2,7,40,0,5,43.5,1479959
1,37,5,8,7,36,0,4,22.9,1546373
2,30,5,2,8,44,0,5,77.5,901804
1,30,5,8,9,44,0,3,22.7,2138792
1,37,5,8,4,44,0,10,4.6,1133480
1,25,4,8,7,40,0,3,10.9,2250059
2,39,5,99,9,40,0,10,125.4,300798
1,32,5,8,9,36,0,8,8.0,747324
1,38,5,8,2,44,0,5,32.0,1098548
2,29,4,8,7,44,0,3,66.6,1854750
2,50,7,99,9,30,0,10,161.4,2019895
1,57,7,8,7,44,1,9,439.0,1480530
1,30,5,99,9,20,0,10,21.6,1631210
2,43,6,4,9,40,0,10,172.6,2086120
1,35,5,9,7,44,0,5,13.9,1505197
1,54,7,8,9,44,0,7,11.9,701698
1,54,7,99,9,40,0,10,166.4,716418
2,37,5,8,9,44,0,4,111.9,964325
2,25,4,8,7,44,0,9,11.8,1888302
1,58,7,8,9,40,0,9,15.3,378458
1,57,7,99,7,40,0,5,324.9,644300
1,26,4,8,5,44,0,4,2.2,2227144
1,23,3,8,7,44,0,3,9.3,1373114
1,39,5,2,9,38,0,10,38.4,1684650
1,35,5,8,7,36,0,4,59.9,1405151
2,32,5,99,9,44,0,9,127.3,428008
2,32,5,2,7,44,0,5,1.3,2408152
1,60,7,99,9,24,0,6,116.9,161594
1,28,4,2,7,44,0,2,22.2,89586
1,24,3,4,5,44,0,6,16.9,1213178
1,36,5,8,7,44,0,7,32.7,2273047
2,31,5,8,6,44,0,2,34.9,192552
2,26,4,8,8,44,0,5,55.6,1968123
2,30,5,8,7,44,0,5,55.9,2177014
1,28,4,2,7,44,0,3,119.9,2244287
1,24,3,8,7,44,0,8,2.2,686269
1,23,3,8,7,44,0,2,11.5,1412098
1,57,7,99,7,40,0,10,247.6,2287997
2,38,5,8,5,36,0,8,13.9,765173
1,28,4,9,8,44,0,2,10.5,687893
2,25,4,99,7,30,0,10,12.4,1761745
1,37,5,9,9,0,0,5,23.4,153766
2,30,5,8,7,36,0,10,0.4,1875871
1,65,8,99,7,25,0,10,343.1,334338
2,29,4,9,7,40,0,10,10.8,1873913
1,42,6,99,9,8,0,9,212.9,729721
2,27,4,8,7,44,0,4,5.9,888766
2,42,6,8,7,44,0,4,57.9,1905706
1,45,6,8,7,44,0,8,7.9,505917
2,47,6,99,7,30,0,10,342.9,797744
1,39,5,4,7,44,0,3,13.3,1006192
1,40,6,99,9,40,0,10,179.3,2344356
1,34,5,8,7,44,0,10,44.6,1282621
1,46,6,8,5,44,0,3,69.6,1165113
2,37,5,99,4,36,0,10,161.1,1712997
1,54,7,99,9,30,0,9,296.2,711726
1,36,5,8,3,44,0,2,77.9,443880
1,49,6,8,5,44,0,5,2.4,1156208
2,74,8,99,5,30,0,10,416.0,1724881
2,64,7,99,9,30,0,8,542.4,1981731
2,31,5,2,7,44,0,9,6.4,2405598
2,28,4,8,7,44,0,8,31.8,1899192
2,34,5,8,7,44,0,8,29.1,782328
1,36,5,99,7,30,0,10,46.5,532065
2,39,5,8,8,44,0,6,1.3,275454
2,51,7,99,3,40,0,8,353.8,175315
1,50,7,8,9,40,0,3,182.9,2154510
1,40,6,8,7,44,0,10,169.9,1498774
2,61,7,99,7,30,0,9,391.6,1789186
2,20,3,9,7,44,0,3,0.7,251511
1,52,7,2,5,44,0,2,62.5,1220032
1,24,3,8,9,44,0,4,28.2,1669974
2,42,6,8,7,40,0,3,42.5,1048289
1,24,3,8,7,44,0,6,74.9,1554321
2,57,7,2,9,40,0,4,414.3,1974206
2,32,5,8,7,44,0,2,11.5,1850966
2,34,5,8,9,30,0,4,12.5,2045228
1,57,7,99,7,40,0,10,129.9,2289118
2,40,6,8,2,36,0,9,88.5,383465
1,43,6,99,7,40,0,7,6.1,353392
2,47,6,99,9,21,0,10,262.2,1991216
2,39,5,8,9,44,0,5,10.8,2015331
1,56,7,8,7,38,0,10,41.3,612637
1,27,4,9,7,44,0,4,2.7,1449197
1,37,5,4,7,44,0,2,15.9,631034
1,32,5,2,9,44,0,8,113.5,168892
1,53,7,8,4,44,0,2,114.9,10975
2,20,3,8,7,44,0,7,5.0,241383
1,19,3,8,7,44,0,7,4.6,1395744
1,39,5,99,9,20,0,10,19.8,1619609
1,49,6,99,9,30,0,10,10.9,718467
1,47,6,8,7,44,0,9,9.3,1516996
2,36,5,9,7,44,0,2,4.8,1891633
1,22,3,4,7,44,0,8,5.9,120510
1,60,7,99,7,40,0,10,478.5,1314666
1,18,3,2,7,44,0,5,6.2,1463731
2,31,5,2,7,44,0,4,1.9,779617
2,37,5,8,9,20,0,5,28.7,910468
1,50,7,99,7,30,0,10,333.9,1434725
1,35,5,9,3,44,0,4,129.9,1110066
2,47,6,99,9,30,0,10,167.2,2052436
2,23,3,8,7,44,0,2,2.8,1896227
1,32,5,2,7,0,0,9,11.1,1558980
2,26,4,8,9,44,0,8,5.3,2207470
1,36,5,8,7,44,0,3,10.7,2267283
1,38,5,99,7,40,0,10,124.2,81052
1,19,3,2,7,44,0,2,0.7,91755
1,60,7,9,5,40,0,6,285.4,324741
1,31,5,8,5,44,0,5,11.8,1199496
2,30,5,8,9,36,0,10,1.2,2012910
1,50,7,99,7,40,0,10,177.5,1305403
1,47,6,8,7,44,0,4,83.9,2275379
2,49,6,2,7,44,0,4,27.3,840676
2,47,6,99,9,40,0,10,114.9,2452634
1,53,7,99,5,30,0,10,295.0,1164232
1,26,4,8,5,44,0,2,40.3,1181174
1,34,5,8,7,44,0,5,103.9,102062
1,36,5,99,6,36,0,7,165.9,1245879
1,22,3,8,7,44,0,5,12.9,2133627
2,20,3,9,7,44,0,4,9.9,263197
2,34,5,99,7,40,0,10,157.3,821932
1,44,6,9,7,44,0,3,0.6,515084
1,27,4,8,7,44,0,2,10.9,2115511
1,50,7,8,2,44,0,5,11.9,2216955
1,29,4,2,6,44,0,6,10.8,46938
1,61,7,8,5,36,0,3,256.9,1210760
1,52,7,8,7,42,1,10,282.5,634782
2,44,6,6,7,38,0,4,2.7,1851620
2,36,5,99,9,40,0,10,162.0,2193054
2,33,5,8,3,44,0,9,57.9,1031602
2,36,5,8,7,44,0,9,23.7,861380
2,33,5,99,7,40,0,10,116.9,1944342
2,53,7,99,7,40,0,9,163.9,1844303
1,57,7,8,2,30,0,10,222.9,439905
1,23,3,9,7,44,0,3,25.5,135898
2,29,4,8,7,44,0,2,89.4,1756186
2,49,6,8,7,36,0,5,20.9,1904553
1,31,5,8,6,44,0,9,0.9,486820
2,53,7,99,9,30,0,7,415.7,964412
2,38,5,8,7,44,0,4,25.7,2378010
2,51,7,99,4,36,0,10,239.9,1712797
2,37,5,8,7,44,0,3,47.9,797835
2,59,7,9,4,44,0,3,202.9,2158051
1,53,7,8,9,0,0,9,0.9,737743
1,37,5,2,2,44,0,10,95.5,940
2,34,5,99,9,30,0,10,3.9,947247
1,26,4,2,4,44,0,8,1.5,1154200
2,25,4,8,7,44,0,3,0.9,217099
2,50,7,99,9,44,0,10,236.3,1987714
1,36,5,99,7,30,0,10,150.8,1313633
1,43,6,99,9,40,0,8,193.6,710622
2,43,6,99,9,30,0,10,125.4,2208061
2,40,6,99,9,36,0,8,34.3,1998374
1,36,5,99,9,30,0,10,130.9,1663228
2,44,6,8,7,22,0,3,74.4,2403195
1,38,5,99,7,30,0,10,178.9,1431318
1,57,7,8,7,44,0,10,47.9,1426973
1,37,5,8,7,44,1,10,17.9,1509996
1,33,5,8,7,44,0,9,34.7,624988
2,45,6,99,4,40,0,9,140.4,757296
1,27,4,8,7,36,0,6,84.7,598476
2,19,3,9,7,44,0,5,1.1,869029
2,40,6,8,7,44,0,4,34.9,1790545
2,57,7,99,7,30,0,10,233.6,814634
1,36,5,8,6,44,0,7,94.7,1255751
1,37,5,8,9,44,0,5,184.9,701103
1,35,5,8,7,44,0,7,6.8,1419331
1,25,4,8,7,44,0,4,16.9,1579115
2,40,6,99,5,40,0,10,80.6,1717213
2,40,6,2,7,44,0,7,127.9,786750
1,21,3,2,7,44,0,10,2.1,633098
1,39,5,99,9,30,0,10,16.7,1610474
2,26,4,99,9,20,0,10,9.8,2050950
1,73,8,99,3,40,0,9,274.8,443542
2,39,5,99,9,30,0,10,9.6,930678
2,45,6,8,7,44,0,4,177.9,776742
1,39,5,99,5,40,0,8,20.9,462709
1,61,7,99,9,20,0,10,160.4,1640550
1,32,5,2,7,44,0,5,29.7,1380207
1,24,3,8,7,44,0,2,20.9,1424093
2,57,7,99,7,20,0,10,416.9,1813731
2,21,3,8,7,44,0,7,10.9,1918268
1,37,5,8,7,36,0,7,11.9,570190
2,26,4,8,7,40,0,10,60.9,1927772
2,22,3,8,7,44,0,6,43.1,863725
1,37,5,8,7,44,0,2,2.9,103452
2,39,5,8,9,44,0,10,28.8,971427
1,41,6,99,9,28,0,10,104.9,1642201
2,43,6,99,9,30,0,10,201.2,931403
1,38,5,2,1,44,0,10,2.7,1079599
2,39,5,99,7,8,0,9,117.0,823866
1,18,3,8,6,44,0,8,0.5,35043
2,49,6,8,7,44,0,10,33.7,793472
2,25,4,8,7,24,0,4,7.3,195138
2,47,6,8,7,44,0,4,99.9,1757340
2,33,5,9,9,44,0,5,7.0,2023208
2,26,4,99,9,30,0,10,4.9,2055549
2,21,3,9,6,20,0,10,17.1,1749393
2,36,5,99,10,40,0,10,51.6,2092127
2,37,5,8,8,44,0,3,49.7,273504
1,60,7,99,5,44,0,10,199.9,456993
1,57,7,99,5,40,0,10,440.4,988686
1,19,3,8,5,44,0,4,13.7,2231306
1,54,7,99,10,30,0,10,337.9,1691424
2,39,5,8,7,44,0,3,95.2,220544
2,53,7,2,3,44,0,10,252.9,175124
1,38,5,99,9,40,0,10,105.9,1639716
1,22,3,8,7,44,0,3,5.9,1276376
1,50,7,8,7,42,0,8,23.9,1545919
1,42,6,99,9,40,0,10,19.5,2341496
2,40,6,8,7,44,0,9,138.4,1816804
1,33,5,8,7,44,0,8,21.6,106252
1,22,3,8,6,44,0,6,3.4,44153
2,36,5,8,3,44,0,3,9.9,1701069
2,43,6,2,7,44,0,7,23.3,1056733
2,23,3,8,7,37,0,10,0.6,1889573
1,54,7,99,7,30,0,10,160.9,1341555
2,37,5,9,7,44,0,5,44.9,1767497
1,30,5,9,7,44,0,4,10.7,1551157
1,28,4,9,3,44,0,5,5.9,2217482
2,30,5,99,7,40,0,10,98.9,245226
1,37,5,8,1,44,0,9,133.9,477
2,38,5,8,6,44,0,10,2.1,1750406
2,48,6,8,7,34,0,8,77.7,1794832
1,24,3,9,7,44,0,5,58.9,515623
1,43,6,8,7,43,0,7,97.2,612857
1,37,5,8,7,0,0,5,52.8,493995
2,25,4,8,7,44,0,2,77.9,1848449
1,53,7,2,6,44,0,3,6.9,2241677
2,36,5,8,9,44,0,4,4.4,968129
2,37,5,99,9,40,0,7,40.3,2060522
1,25,4,8,7,44,0,5,11.0,1504112
2,39,5,9,9,40,0,9,4.9,434482
2,36,5,99,11,30,0,10,30.5,1076197
2,39,5,2,7,36,0,6,165.9,1805058
1,45,6,99,7,40,0,10,112.0,1302866
2,34,5,8,4,44,0,10,73.1,1713492
2,40,6,8,7,44,0,8,4.1,1899868
1,34,5,8,7,44,0,5,7.1,2273238
1,29,4,8,7,41,0,10,81.6,513662
1,45,6,99,4,36,0,10,180.9,1122470
1,32,5,8,6,44,0,4,122.9,2103210
1,20,3,9,2,44,0,8,18.2,319017
2,33,5,99,9,30,0,8,82.6,923925
1,40,6,99,11,25,0,10,23.1,1030106
2,20,3,9,7,44,0,2,8.6,840150
2,32,5,8,8,44,0,10,0.9,1962313
1,19,3,8,7,44,0,7,3.0,62083
2,30,5,9,9,36,0,7,7.6,311159
1,46,6,8,7,36,0,3,17.8,1590012
1,26,4,4,3,44,0,8,45.6,1105651
1,39,5,8,9,40,0,9,112.9,367347
1,36,5,99,5,44,0,10,143.0,1166450
1,38,5,99,7,40,0,10,26.6,2272342
1,27,4,8,7,40,0,10,41.5,1519600
1,29,4,99,7,40,0,8,119.7,1397666
2,52,7,99,7,30,0,10,269.5,1780938
1,40,6,8,7,36,0,7,6.9,47960
1,23,3,9,7,44,0,3,16.8,996571
2,42,6,99,7,40,0,10,9.9,819967
2,55,7,99,6,40,0,7,214.9,2360816
1,42,6,9,7,44,0,5,10.9,1002195
2,42,6,8,7,44,0,4,16.9,2167831
1,33,5,2,9,44,0,8,36.9,749146
1,50,7,2,7,44,0,2,0.9,1349403
2,38,5,8,7,44,0,2,5.5,1827473
1,58,7,99,9,40,0,10,316.6,2149528
2,26,4,8,7,44,0,10,4.9,884072
1,38,5,8,6,40,0,6,91.9,485475
1,41,6,8,7,44,0,8,22.7,137477
1,58,7,8,7,44,1,5,82.9,554708
2,30,5,9,9,40,0,3,25.2,2047648
2,34,5,99,7,30,0,10,166.9,1791133
1,22,3,8,6,44,0,5,36.9,1233353
2,34,5,8,9,44,0,7,14.5,968723
1,43,6,99,7,30,0,9,7.4,1347058
1,47,6,99,7,40,0,10,269.3,1424642
2,29,4,8,7,44,0,5,36.5,1947496
1,55,7,8,7,44,0,2,12.9,579588
1,23,3,8,7,44,0,4,59.8,1327505
2,33,5,99,9,44,0,9,172.0,2064163
1,52,7,9,7,44,0,2,14.9,514408
1,37,5,8,5,44,0,7,106.9,1183318
1,22,3,8,7,44,0,5,4.7,514819
2,26,4,2,9,20,0,5,31.5,2034606
1,34,5,8,7,44,0,3,40.3,74358
1,53,7,2,7,22,0,10,60.9,1362488
1,60,7,8,7,44,0,2,31.9,2256309
1,42,6,2,5,44,0,4,9.7,468795
1,17,2,8,6,20,0,8,15.4,482041
1,36,5,9,7,44,0,3,4.8,137947
2,24,3,8,7,44,0,5,1.1,1949846
1,30,5,8,7,44,0,7,73.7,1450419
2,29,4,99,9,20,0,10,9.9,915588
2,50,7,99,5,40,0,10,213.3,761437
2,31,5,8,9,36,0,10,92.5,2082441
1,38,5,9,4,44,0,8,13.3,1146966
1,41,6,8,7,44,0,9,18.4,1570629
2,47,6,99,9,40,0,10,306.7,2202018
1,41,6,8,7,44,0,3,15.9,2251315
1,41,6,99,10,40,0,10,87.6,2350709
1,38,5,8,6,44,0,10,10.3,488410
1,20,3,8,6,44,0,9,19.6,1252325
2,58,7,99,7,30,0,10,209.7,1858538
1,48,6,9,4,44,0,8,39.6,2098614
2,63,7,99,4,30,0,9,415.3,1711681
1,38,5,99,7,40,0,10,44.9,527728
1,49,6,99,5,30,0,8,256.9,1217766
1,62,7,8,5,44,0,4,57.9,1192844
2,44,6,8,9,44,0,5,105.3,2056870
1,44,6,99,7,30,0,10,59.9,1293956
1,33,5,2,9,44,0,7,43.9,748660
1,32,5,4,3,44,0,5,24.9,1108151
2,24,3,8,7,44,0,7,31.5,1929590
2,34,5,99,9,30,0,10,4.2,916324
1,34,5,8,7,36,0,8,14.5,1503440
2,37,5,99,9,30,0,10,55.8,967186
1,29,4,4,4,44,0,7,56.4,2098111
2,32,5,9,7,44,0,6,32.4,2173999
1,31,5,8,7,44,0,2,60.6,1440677
1,67,8,99,9,30,0,5,23.7,1615129
1,49,6,99,7,30,0,10,324.9,336976
1,45,6,8,7,30,0,7,190.9,501761
1,36,5,8,7,44,0,9,3.0,1344669
2,46,6,99,9,40,0,10,43.9,1994101
2,32,5,99,7,40,0,10,13.8,223429
1,56,7,8,7,44,0,4,2.7,2116663
2,56,7,99,9,16,0,8,153.6,2207822
1,55,7,99,9,30,0,10,425.6,369675
2,56,7,99,4,40,0,10,417.9,1031936
1,55,7,2,7,44,0,6,43.6,563450
1,28,4,4,7,44,0,8,76.3,617363
2,34,5,99,7,40,0,10,125.7,240101
1,51,7,8,7,44,0,9,248.9,517065
1,38,5,9,7,44,0,5,24.5,141067
1,34,5,8,7,44,0,5,9.7,1586546
2,20,3,9,7,44,0,5,4.6,257640
2,35,5,99,9,25,0,10,131.6,309686
1,48,6,99,7,40,0,10,164.8,80375
1,65,8,8,7,38,0,10,110.9,1512688
1,63,7,99,7,30,0,8,69.2,1283598
1,32,5,99,7,40,0,10,4.9,84246
1,25,4,9,7,44,0,8,14.5,1501298
2,35,5,2,9,36,0,10,147.4,2209977
2,36,5,99,9,25,0,7,46.2,311033
1,27,4,8,7,44,0,3,79.9,2306808
2,33,5,8,7,44,0,10,7.8,784539
2,60,7,99,7,30,0,6,263.1,2368911
2,43,6,99,9,30,0,10,148.6,969754
2,58,7,99,5,40,0,10,363.6,765610
1,29,4,99,7,40,0,10,124.9,561568
1,43,6,99,7,30,0,10,190.9,539706
2,54,7,99,5,44,0,10,128.7,1718332
1,62,7,99,9,30,0,10,309.9,1663308
2,35,5,8,7,44,0,4,8.8,1946326
2,20,3,9,7,40,0,3,10.9,1854632
2,48,6,99,9,30,0,10,255.9,2207706
1,62,7,99,2,40,0,9,394.9,2640
1,37,5,8,7,44,0,6,10.7,1540085
2,40,6,99,9,30,0,10,77.0,429094
2,33,5,8,9,30,0,4,10.3,2425415
2,27,4,2,7,44,0,6,19.0,265397
2,48,6,9,7,44,0,10,16.9,405312
2,36,5,8,9,6,0,6,16.8,2207724
1,19,3,9,7,44,0,7,1.8,1351671
2,47,6,99,7,30,0,8,18.9,797353
1,55,7,99,3,30,0,8,202.6,984316
1,41,6,8,7,38,0,10,172.4,1527821
2,34,5,99,5,36,0,10,165.8,1733136
1,32,5,8,6,44,0,2,92.9,2235832
2,39,5,99,9,44,0,9,142.0,1060792
1,25,4,2,6,44,0,5,5.0,41669
2,65,8,99,7,44,0,9,16.3,397943
2,38,5,4,7,44,0,3,71.9,211754
2,46,6,8,7,44,0,6,283.9,1932204
2,41,6,8,7,44,0,10,59.8,881894
1,33,5,99,7,36,0,10,1.9,1007151
1,61,7,8,7,44,0,5,11.9,579449
1,23,3,8,7,44,0,5,45.9,489915
1,37,5,9,7,44,0,7,57.7,357489
2,27,4,9,7,44,0,2,3.0,216969
2,35,5,2,9,44,0,8,34.3,972195
1,38,5,99,8,40,0,10,45.1,145965
1,28,4,8,9,40,0,4,5.0,1649359
1,42,6,8,5,44,0,4,50.9,1180296
2,64,7,99,9,40,0,10,450.9,2052206
1,55,7,9,7,44,0,3,7.9,2276107
2,43,6,99,7,40,0,9,176.6,1885492
2,30,5,8,7,44,0,2,7.5,887462
2,37,5,99,9,44,0,10,94.1,428377
1,41,6,99,4,36,0,10,154.1,1144549
2,47,6,2,6,44,0,4,34.3,775804
2,27,4,9,7,44,0,2,1.1,2405094
1,31,5,99,9,30,0,10,26.6,739494
1,29,4,8,7,44,0,7,10.6,1269902
2,43,6,2,9,40,0,9,190.6,308844
2,48,6,8,9,30,0,10,34.9,927365
2,41,6,8,7,44,0,7,41.9,1952156
1,23,3,8,7,44,0,5,8.7,2258534
1,36,5,8,7,42,0,10,170.9,638541
1,22,3,9,7,44,0,10,22.5,1414750
1,30,5,8,9,44,0,7,32.9,1646842
2,47,6,99,7,40,0,9,118.7,821407
1,22,3,8,6,44,0,10,44.9,488756
1,23,3,2,7,44,0,10,41.8,56455
2,37,5,8,7,44,0,4,3.9,1806886
1,44,6,99,7,30,0,10,96.0,1286192
1,39,5,4,5,44,0,4,31.9,30512
2,34,5,9,7,42,0,8,34.8,1903009
1,23,3,8,7,44,0,8,44.9,343359
1,38,5,2,7,38,0,10,26.9,1516745
1,59,7,2,7,44,0,10,376.5,1337017
1,29,4,8,9,44,0,10,30.8,748002
1,25,4,8,7,44,0,8,14.5,1003774
1,20,3,8,7,36,0,9,17.9,346402
1,24,3,8,7,44,0,6,1.3,1571967
1,37,5,8,7,28,0,3,124.4,1492187
2,55,7,99,9,40,0,10,488.2,2024358
1,60,7,8,7,40,0,6,1.9,583218
2,44,6,8,7,0,0,4,195.9,1800695
1,33,5,8,5,44,0,8,81.8,1181432
1,45,6,8,6,44,0,5,5.5,46864
2,47,6,2,7,44,0,5,160.7,2372330
2,44,6,9,6,44,0,5,86.9,1751238
1,48,6,8,4,44,0,2,120.9,2221069
1,56,7,99,4,40,0,8,178.9,448771
1,20,3,2,7,44,0,4,1.9,1405758
1,59,7,99,9,40,0,10,23.9,1021910
2,44,6,99,4,40,0,6,10.9,2355177
1,32,5,9,7,44,0,5,90.9,1553738
2,28,4,4,7,44,0,3,55.9,2384141
1,33,5,2,7,44,0,2,3.9,607538
1,40,6,8,2,44,0,7,14.0,2097138
1,53,7,9,7,44,0,4,11.5,2289931
1,39,5,8,7,36,0,8,17.9,1496477
2,50,7,8,4,44,0,7,4.1,759458
1,22,3,9,7,44,0,4,0.9,1015337
1,25,4,8,7,44,0,4,75.6,2307450
2,38,5,99,7,36,0,10,25.8,1856795
1,36,5,2,4,44,0,7,9.8,19815
2,46,6,99,9,30,0,10,85.7,2039178
1,77,8,99,6,30,0,9,426.2,477760
1,23,3,8,7,44,0,9,21.4,623600
2,27,4,9,7,44,0,2,16.9,1855201
1,34,5,8,4,44,0,8,18.3,1141892
2,40,6,8,9,40,0,6,30.9,1071884
1,28,4,8,7,44,0,9,61.1,637192
1,31,5,8,7,44,0,6,4.4,63961
1,19,3,2,7,32,0,5,11.3,56620
2,41,6,99,9,40,0,9,225.3,418887
2,27,4,1,7,44,0,3,58.6,837960
1,27,4,2,7,36,0,7,14.9,501303
2,50,7,4,2,44,0,5,71.1,1695859
2,27,4,2,7,44,0,3,4.9,1890560
2,37,5,9,7,44,0,5,92.7,795103
2,30,5,8,8,44,0,2,16.5,270644
2,36,5,99,9,40,0,7,166.9,2435074
1,58,7,8,9,44,0,5,444.0,748828
1,30,5,2,7,44,0,4,2.6,1380042
1,35,5,9,7,44,0,6,12.3,1295091
2,36,5,8,7,44,0,6,23.4,776210
2,34,5,99,9,44,0,10,152.5,2047210
1,42,6,99,7,40,0,10,188.7,86467
2,38,5,8,7,44,0,2,85.7,2398807
1,56,7,8,7,44,0,3,20.9,1317715
2,54,7,8,7,36,0,8,83.9,230093
1,62,7,99,9,40,0,10,171.7,709337
2,35,5,8,9,44,0,7,20.9,972478
1,34,5,8,7,44,0,7,3.4,1546791
2,25,4,8,7,44,0,3,1.9,2380951
1,43,6,99,4,36,0,8,131.9,1121028
1,40,6,99,7,44,0,10,9.9,59998
2,32,5,8,7,44,0,8,1.7,794746
1,46,6,2,9,44,0,6,0.9,749747
1,39,5,99,9,44,0,8,93.4,1020950
2,54,7,99,7,40,0,10,19.4,221746
2,27,4,9,7,44,0,9,10.9,811422
1,59,7,2,7,36,0,3,266.9,1505820
2,33,5,99,9,40,0,10,6.8,305839
1,41,6,8,7,44,0,2,49.9,514742
2,32,5,8,7,44,0,3,23.6,1926366
2,22,3,8,7,38,0,8,5.9,247485
1,39,5,8,6,44,0,5,94.5,44505
1,27,4,2,7,44,0,6,13.3,115269
2,21,3,8,7,44,0,4,3.5,1888152
2,42,6,2,7,20,0,6,152.4,2368782
1,38,5,4,8,44,0,4,5.9,1018754
2,42,6,99,9,25,0,10,206.3,280051
1,47,6,9,9,44,0,5,61.8,1683160
1,28,4,8,7,40,0,7,39.5,1532660
1,41,6,99,7,44,0,9,155.9,1304680
1,41,6,8,7,22,0,4,18.9,613958
1,48,6,99,3,30,0,10,100.0,443201
2,18,3,8,6,20,0,7,9.4,190620
1,26,4,8,2,44,0,9,69.7,1098147
1,47,6,8,2,44,0,6,54.7,1092819
2,40,6,2,7,44,0,7,26.4,1754817
2,36,5,99,9,30,0,10,45.0,938972
1,49,6,99,9,40,0,10,326.4,2154681
2,50,7,2,9,44,0,5,57.9,2035651
1,46,6,8,7,44,0,4,28.9,1293084
2,55,7,8,5,44,0,2,94.9,1731272
2,40,6,99,5,40,0,10,187.7,2356682
1,25,4,8,7,36,0,5,8.2,613084
1,32,5,8,8,44,0,4,83.8,1597472
1,61,7,99,9,30,0,10,145.4,1643750
2,45,6,99,3,44,0,10,164.6,755118
2,56,7,99,7,40,0,10,439.4,221316
2,84,8,99,3,44,0,10,477.9,755188
2,47,6,8,7,36,0,6,25.6,1865060
1,33,5,8,9,44,0,6,5.7,154818
1,26,4,99,6,30,0,10,30.7,1229316
1,47,6,9,7,44,0,7,19.9,565763
1,44,6,8,7,44,0,8,15.9,636162
2,40,6,99,9,20,0,10,115.6,2017547
2,37,5,99,9,30,0,10,27.9,2039117
2,44,6,99,9,25,0,10,21.9,422020
2,25,4,99,9,30,0,10,9.9,940346
1,70,8,99,9,30,0,9,502.9,698046
2,21,3,8,7,44,0,4,0.9,1925569
2,26,4,2,9,6,0,4,58.9,2072064
2,53,7,99,9,30,0,10,136.3,924790
2,36,5,99,5,36,0,10,51.6,1730038
2,36,5,8,7,44,0,7,26.3,1883106
1,21,3,99,8,36,0,10,8.9,689534
1,29,4,2,7,44,0,4,21.1,2317895
1,30,5,8,5,44,0,3,30.9,1158423
1,20,3,8,7,44,0,7,3.5,1510283
1,23,3,8,9,44,0,9,6.9,382021
1,32,5,99,9,30,0,10,46.2,720581
2,34,5,8,7,44,0,7,32.8,1828928
2,35,5,99,9,40,0,10,118.4,924124
1,37,5,8,7,44,0,6,22.6,1552802
1,43,6,8,7,44,0,4,44.9,680701
2,34,5,8,6,18,0,8,6.2,772569
1,49,6,99,7,40,0,7,11.9,994919
1,45,6,6,9,42,0,9,73.9,746637
1,45,6,9,7,44,0,5,4.6,140968
2,52,7,99,7,30,0,9,46.9,827292
2,31,5,99,9,40,0,10,1.1,415619
2,33,5,8,8,44,0,7,17.9,906305
1,48,6,99,9,30,0,10,244.9,713790
2,48,6,2,7,36,0,8,238.7,1794602
1,28,4,8,8,44,0,6,42.3,1605438
2,43,6,8,9,20,0,5,196.9,2085428
1,37,5,99,9,30,0,10,111.8,1654700
2,52,7,99,7,40,0,10,248.3,2394587
1,33,5,8,7,44,0,5,28.9,1560233
2,41,6,99,7,40,0,8,11.9,1929118
1,42,6,8,4,44,0,2,78.9,2097852
1,24,3,2,7,44,0,8,43.2,1578904
1,24,3,8,9,44,0,5,11.3,1674633
2,51,7,99,5,36,0,10,98.9,1730057
2,47,6,99,9,30,0,10,103.5,2019703
1,37,5,8,4,42,0,9,11.3,1144789
2,29,4,9,9,44,0,6,0.9,919231
2,18,3,8,7,44,0,3,0.4,238831
1,53,7,8,7,44,0,10,157.2,553911
2,41,6,8,7,44,0,2,15.5,2364905
1,69,8,99,9,40,0,10,28.8,165986
2,41,6,99,9,40,0,10,113.3,2445183
1,43,6,99,9,40,0,10,130.9,373774
1,45,6,99,9,30,0,10,169.7,1621000
2,20,3,9,7,44,0,5,21.1,805358
1,29,4,8,2,44,0,7,4.6,1084288
2,42,6,8,6,44,0,3,32.9,773854
1,47,6,8,7,40,0,5,11.9,1008465
1,52,7,99,5,40,0,7,195.1,2226706
1,37,5,9,7,44,0,5,22.9,1567886
1,55,7,2,9,9,0,7,86.9,1608307
