sexo,idade,faixa_etaria,cor_raca,escolaridade,horas_trabalho_por_semana,portador_de_deficiencia,tamanho_da_empresa,tempo_no_emprego,remuneracao,id
2,33,5,99,5,40,0,10,10.4,983.4,1727954
1,41,6,9,7,44,0,3,1.2,1329.77,1458378
1,37,5,8,9,44,0,8,15.9,3727.15,740885
1,30,5,8,7,44,0,10,30.3,1471.61,512025
2,41,6,8,7,44,0,9,90.8,1632.65,1917019
1,60,7,8,5,44,0,8,19.3,2529.09,2231715
1,35,5,9,6,44,0,5,9.9,1120.86,2103243
2,59,7,8,7,44,0,2,38.9,1028.45,1891589
1,28,4,9,7,44,0,10,35.7,1137.47,1558834
2,26,4,8,7,44,0,3,20.9,1546.54,1923513
1,44,6,9,5,44,0,3,0.3,407.58,2230550
1,57,7,4,1,44,0,8,15.9,1293.39,438420
2,46,6,99,9,25,0,7,104.7,2427.02,310731
1,33,5,8,7,32,0,3,19.7,2588.66,2316432
1,35,5,8,7,44,0,6,45.4,1157.07,668777
2,40,6,9,9,44,0,6,66.3,2188.4,2062243
1,37,5,2,5,44,0,6,95.8,1122.8,473193
1,27,4,2,7,1,0,7,3.9,867.84,553395
1,35,5,8,7,44,0,10,4.1,2771.1,2309031
1,22,3,2,7,44,0,6,20.9,1257.88,620648
1,24,3,8,7,44,0,3,16.3,1252.94,555167
2,38,5,8,7,44,0,10,104.1,1301.57,2172413
1,60,7,8,3,44,0,8,2.1,1588.19,6384
2,39,5,99,9,36,0,10,72.6,2948.36,940258
1,40,6,9,7,44,0,7,13.2,1289.08,2132923
1,24,3,8,7,44,0,6,1.3,1079.0,1571967
1,57,7,99,9,40,0,10,437.8,6906.77,726306
1,23,3,8,7,44,0,4,25.7,1283.51,1345144
2,21,3,4,7,44,0,8,7.8,918.42,781770
2,49,6,99,8,20,0,10,321.0,7092.3,1960261
1,32,5,8,5,44,0,10,4.8,2423.07,1209342
2,31,5,8,7,44,0,4,15.7,1575.17,2180049
1,41,6,8,9,30,0,3,104.7,7431.72,1657021
1,41,6,8,6,44,0,4,0.7,1442.68,328535
2,42,6,99,7,30,0,10,178.9,2307.02,808906
1,24,3,8,8,28,0,9,8.5,7328.27,1018240
1,50,7,8,5,42,0,7,27.4,1482.02,466439
2,56,7,99,8,20,0,10,439.0,4718.83,1959229
1,43,6,99,9,30,0,10,165.1,6695.9,2146437
2,47,6,99,9,30,0,10,177.9,1425.82,957572
2,40,6,8,7,44,0,4,90.9,2133.68,1887418
2,56,7,99,7,30,0,10,197.0,1849.04,813640
2,39,5,2,7,44,0,6,43.9,939.76,1826021
1,19,3,2,7,44,0,9,2.3,989.84,1358244
1,40,6,9,7,36,0,4,11.1,1432.42,1590251
1,22,3,8,7,26,0,6,19.9,682.09,1426676
2,26,4,99,9,30,0,10,33.2,7607.87,2051716
1,28,4,9,7,44,0,2,2.7,1232.09,2255462
2,42,6,9,4,24,0,2,5.7,999.72,178445
1,44,6,8,5,44,0,5,5.9,1034.62,2226897
1,41,6,8,7,42,0,6,5.6,2165.85,1562282
2,22,3,8,7,36,0,8,17.4,1662.49,1948737
1,41,6,99,7,40,0,9,131.4,2823.28,1421404
1,22,3,8,7,44,0,6,4.7,1302.3,1509064
1,26,4,8,5,44,0,4,3.4,1003.06,456529
2,29,4,8,8,44,0,2,21.9,1047.4,2418836
1,37,5,2,9,40,0,6,157.9,9378.59,169256
1,45,6,99,7,36,0,10,97.3,1448.29,1395597
2,30,5,8,9,44,0,4,76.9,1345.74,978205
1,38,5,8,7,40,0,10,130.7,6053.4,1435189
2,29,4,9,7,44,0,9,27.8,1372.87,208431
1,39,5,99,9,40,0,10,32.7,14613.45,162694
2,25,4,9,7,44,0,3,33.5,1154.82,263145
1,29,4,8,7,44,0,4,75.6,1734.82,330798
1,25,4,99,9,25,0,10,9.9,3001.89,717696
1,50,7,8,7,44,0,5,40.9,1893.08,1542124
2,40,6,8,9,44,0,2,53.9,2109.69,2422366
2,29,4,2,7,44,0,4,13.6,1677.09,1943221
1,19,3,8,7,44,0,5,5.7,937.35,2260156
1,27,4,8,7,44,0,2,12.6,1203.68,1424265
1,51,7,8,5,44,0,9,54.5,1156.77,1181859
1,33,5,2,7,44,0,3,15.9,4412.33,594415
1,32,5,9,7,44,0,3,10.9,1508.02,143380
1,27,4,4,3,44,0,8,18.9,1411.28,444428
2,30,5,8,8,44,0,9,103.5,924.92,904520
2,36,5,99,7,40,0,10,33.9,1779.86,791303
1,33,5,99,9,40,0,7,11.6,2021.83,701329
2,30,5,9,7,44,0,5,9.2,1465.86,268557
1,56,7,99,1,30,0,7,335.9,2231.33,2211576
2,35,5,99,7,40,0,10,25.9,1270.02,238299
1,39,5,9,7,44,0,4,17.4,1946.62,2283543
1,64,7,99,9,25,0,10,9.7,2039.67,717897
1,35,5,8,7,44,0,2,14.1,1532.13,1366720
1,22,3,8,8,44,0,2,2.8,1005.31,1602611
1,35,5,9,5,40,0,10,14.9,1411.98,1200815
2,39,5,99,9,40,0,10,6.0,3755.35,296824
2,40,6,99,7,40,0,10,186.9,2824.32,809948
1,66,8,99,4,40,0,8,203.1,1980.11,11934
1,27,4,9,2,44,0,5,19.9,1260.86,2214324
1,25,4,8,7,44,0,4,2.9,1393.16,1011323
2,29,4,2,7,44,0,4,38.9,1360.25,207157
1,33,5,8,7,44,0,8,65.5,1678.81,670408
2,39,5,99,7,40,0,10,175.4,1460.98,1038644
2,28,4,99,2,36,0,7,10.9,1679.39,1696459
2,36,5,8,7,44,0,9,2.5,1531.97,890976
2,44,6,99,4,40,0,9,126.9,1263.83,178048
1,20,3,8,7,44,0,9,14.5,1411.28,626686
1,28,4,2,9,44,0,8,45.5,1942.45,745365
1,27,4,9,7,35,0,5,64.9,1517.86,586291
1,35,5,8,9,40,0,10,102.6,9210.14,698714
1,18,3,8,7,44,0,5,6.2,1947.02,354004
2,54,7,99,9,20,0,9,178.9,3060.27,1975273
1,27,4,8,7,44,0,4,4.3,942.47,1338790
2,41,6,99,8,20,0,10,152.2,5257.71,1960684
2,25,4,8,7,44,0,10,56.8,1051.09,801392
1,27,4,9,7,44,0,5,10.5,1185.7,1447918
1,63,7,99,9,40,0,10,404.9,22581.21,372196
1,44,6,8,6,44,0,10,97.3,4760.61,488368
2,37,5,99,9,20,0,9,116.5,2246.47,284805
2,48,6,8,7,44,0,9,182.9,1910.38,829539
1,24,3,9,7,44,0,4,1.9,2101.91,2275528
2,22,3,8,6,44,0,6,5.9,1209.04,186550
1,48,6,99,5,40,0,9,271.9,2516.22,30641
1,41,6,2,7,38,0,10,102.3,2134.86,609639
1,62,7,99,2,30,0,9,160.9,1681.67,1093107
1,47,6,8,6,36,0,3,136.5,1827.25,1254831
1,21,3,2,7,44,0,3,11.0,1177.14,91243
1,22,3,8,4,44,0,9,3.7,1388.3,985816
1,38,5,9,7,44,0,5,117.9,2580.85,540268
2,19,3,9,7,44,0,5,8.5,1218.63,207318
2,47,6,99,9,30,0,10,186.5,5000.24,2030355
1,20,3,8,7,44,0,3,2.5,988.15,505236
1,62,7,8,4,44,0,8,55.9,1567.58,1155383
2,28,4,8,8,42,0,6,31.5,2354.1,907424
1,52,7,8,4,44,0,9,11.6,4045.28,1147707
1,20,3,8,6,44,0,8,29.2,1226.1,42584
1,54,7,99,5,30,0,8,206.9,2620.4,1217814
1,31,5,9,7,44,0,3,3.9,1030.69,1266876
2,63,7,99,7,40,0,10,386.8,4789.46,2172015
1,37,5,9,9,44,0,2,21.9,5146.41,379584
1,42,6,99,7,30,0,10,59.9,1799.73,1300647
1,54,7,99,9,40,0,10,421.1,6154.29,1665493
1,37,5,8,9,44,0,7,221.0,4750.77,168414
1,51,7,99,6,44,0,9,262.5,2088.51,1248604
2,64,7,8,9,40,0,6,24.4,5309.11,1071907
2,31,5,8,9,44,0,2,31.7,4773.05,953743
1,23,3,8,7,44,0,8,3.4,1308.81,1011149
2,39,5,99,9,25,0,10,115.2,3775.29,315347
1,48,6,8,5,44,0,8,49.6,1453.46,1205740
1,27,4,8,7,44,0,7,3.8,3241.75,1480229
2,40,6,99,7,40,0,10,37.6,1294.99,230249
1,27,4,2,9,44,0,8,49.9,7006.21,740883
1,41,6,8,9,44,0,4,14.4,5305.57,1680637
2,30,5,8,8,44,0,4,41.2,2248.03,2419136
2,44,6,8,7,44,0,2,96.9,951.05,819406
2,47,6,99,9,30,0,10,189.4,2724.51,932915
2,41,6,8,7,44,0,4,17.9,1039.14,390419
2,30,5,8,7,36,0,10,55.3,1477.4,896995
1,42,6,9,7,44,0,7,9.7,1833.98,1267284
1,27,4,8,7,44,0,6,52.9,2296.73,349792
2,48,6,8,7,40,0,9,135.9,1504.21,388760
1,45,6,8,7,36,0,10,17.9,1384.1,336196
2,44,6,99,9,30,0,10,165.2,3801.89,2198538
2,47,6,8,3,44,0,5,57.8,1305.64,756699
2,26,4,8,7,44,0,3,17.4,1034.18,2415603
1,42,6,99,9,30,0,10,79.8,3291.64,1618080
1,33,5,8,7,44,0,9,16.3,2354.68,1456285
1,26,4,4,5,44,0,7,16.7,1344.52,1213634
1,30,5,9,7,44,0,5,1.9,1818.81,642762
1,33,5,99,9,40,0,10,149.4,12620.41,2148356
1,43,6,9,7,44,0,4,12.9,1051.31,1589872
2,32,5,8,7,44,0,7,4.6,1594.66,897967
1,22,3,2,5,44,0,3,43.9,1589.85,2102359
1,33,5,8,9,20,0,10,5.8,2189.74,1677884
1,27,4,8,6,44,0,7,0.4,1048.32,1245291
1,44,6,99,7,30,0,10,96.0,4148.94,1286192
1,48,6,8,4,44,0,10,113.3,2300.65,1141114
1,36,5,99,7,32,0,6,70.9,1434.5,541025
1,32,5,8,7,44,0,5,21.9,974.77,609069
2,26,4,8,7,44,0,10,15.4,1615.16,887682
1,54,7,8,4,44,0,4,1.9,1040.07,2221255
2,49,6,99,9,30,0,10,298.9,5056.51,1995705
1,26,4,99,4,30,0,6,12.9,2100.39,2222548
1,29,4,8,5,44,0,8,15.9,1024.09,470758
1,40,6,8,6,44,0,7,15.6,1584.34,1263129
1,23,3,8,4,44,0,2,11.7,1345.2,454882
1,49,6,2,9,44,0,7,11.7,14701.36,1646971
1,54,7,99,7,30,0,9,423.9,1729.54,1431895
2,45,6,99,9,30,0,6,97.9,10369.73,1060730
1,55,7,8,6,44,0,6,3.9,1575.78,1245318
2,51,7,9,7,44,0,5,38.9,1130.91,2384731
1,31,5,99,7,40,0,10,31.5,1041.46,1338637
1,37,5,8,7,44,0,6,44.3,1627.29,598226
1,28,4,8,7,44,0,8,5.4,1321.93,1365996
1,33,5,8,7,40,0,8,150.1,1264.47,333201
1,30,5,8,7,44,0,3,33.9,1262.53,1016937
1,47,6,2,7,44,0,3,34.9,1253.44,1372934
2,26,4,8,7,44,0,2,2.9,1704.39,1920412
2,52,7,99,9,30,0,10,276.8,2946.68,2055143
1,32,5,8,7,44,0,5,15.5,1587.35,333148
2,54,7,99,9,30,0,9,147.2,7732.69,2068185
1,28,4,2,7,40,0,10,26.9,1906.21,1510669
1,30,5,9,7,44,0,3,30.8,2076.73,134780
1,58,7,8,4,44,0,9,33.1,1702.53,453207
1,18,3,8,6,20,0,10,20.9,983.16,477942
2,27,4,8,7,44,0,3,84.9,1328.89,1763754
2,42,6,8,7,44,0,6,42.9,2341.36,2400922
1,58,7,8,7,44,0,5,2.8,1014.57,2290063
1,29,4,2,7,36,0,8,17.9,1572.68,2133056
1,19,3,6,7,44,0,5,4.9,1734.05,126964
1,37,5,99,7,44,0,10,165.9,2160.32,1299407
1,24,3,2,7,44,0,2,2.9,1605.33,2320232
1,43,6,8,3,44,0,2,118.9,1475.23,8434
2,35,5,8,7,44,0,10,0.9,1880.45,784911
2,49,6,99,7,30,0,10,278.9,9354.94,797791
2,38,5,9,7,44,0,6,16.7,1396.12,267768
2,30,5,8,7,44,0,2,73.6,1288.75,389858
2,57,7,2,7,44,0,5,41.9,2052.02,1853573
1,57,7,2,10,44,0,8,27.4,11625.19,751334
1,58,7,99,7,30,0,7,443.9,1597.35,337366
1,34,5,8,10,40,0,10,113.1,13190.03,750206
1,36,5,8,7,36,0,8,5.4,2085.21,1274190
2,50,7,8,5,44,0,5,97.8,3818.85,1719367
2,24,3,8,7,44,0,10,11.9,1686.51,871998
1,46,6,99,7,30,0,10,282.2,6555.24,1284862
2,32,5,2,7,36,0,5,80.9,1658.36,2379115
2,51,7,8,9,40,0,10,28.9,1279.84,917090
1,28,4,99,6,40,0,8,8.0,1470.1,2103697
2,52,7,8,9,40,0,8,22.9,4507.94,2058858
2,35,5,8,7,44,0,4,38.9,1268.89,1765313
1,55,7,8,7,44,0,4,75.9,876.66,1004180
2,63,7,6,2,44,0,2,263.8,1498.93,1695410
2,39,5,99,9,30,0,9,23.9,4493.98,922104
1,60,7,99,4,40,0,7,23.9,1667.01,2220321
2,28,4,9,7,36,0,10,15.6,2378.91,1875900
2,40,6,8,7,30,0,10,38.1,2596.54,816147
2,24,3,8,8,44,0,7,16.9,1786.89,1967439
1,44,6,2,7,44,0,5,9.4,1614.22,1445264
1,25,4,9,7,40,0,10,19.3,1190.33,2289472
1,30,5,99,9,40,0,7,18.6,13932.74,733892
2,51,7,99,7,40,0,10,274.9,4203.86,237630
1,25,4,9,9,44,0,5,3.3,1671.37,149270
1,50,7,9,8,44,0,3,2.6,2371.44,2323278
1,52,7,99,8,30,0,10,199.4,2089.54,692584
1,50,7,99,5,40,0,8,197.9,1691.21,23399
2,57,7,99,9,40,0,10,386.8,9313.02,2205320
1,36,5,99,6,16,0,7,176.1,1600.35,2103586
2,28,4,8,6,44,0,8,49.2,1263.86,1752281
1,59,7,99,9,25,0,9,152.9,2530.63,376779
1,40,6,2,7,44,0,6,11.9,2434.29,1427451
2,36,5,99,9,40,0,10,42.7,6391.87,2446450
1,31,5,2,5,44,0,5,16.9,1132.11,20821
1,22,3,9,5,44,0,4,2.7,1628.81,987755
2,34,5,99,7,40,0,9,71.5,1992.52,2402472
2,43,6,99,9,25,0,10,263.1,6044.18,2001737
1,49,6,99,9,30,0,8,293.0,5988.06,699388
1,22,3,9,8,44,0,5,22.3,1197.11,1599237
1,34,5,9,9,44,0,6,47.9,2713.21,1649253
2,36,5,8,3,44,0,3,9.9,1041.85,1701069
2,33,5,8,9,44,0,4,1.4,2575.11,972669
1,25,4,9,7,44,0,4,9.8,956.61,1348584
1,44,6,2,4,44,0,5,4.1,2730.96,1117556
2,25,4,8,7,44,0,3,11.9,1196.93,1052059
2,28,4,2,9,40,0,5,23.3,1639.33,2036514
1,26,4,2,6,44,0,7,18.9,1284.76,46325
1,32,5,2,9,44,0,5,92.9,1984.54,744542
2,67,8,99,4,30,0,10,446.5,1549.27,1706179
1,23,3,99,7,20,0,10,2.9,1185.75,332970
1,29,4,8,7,44,0,9,4.1,1607.02,117169
1,49,6,8,5,44,0,3,16.9,1554.92,27657
1,51,7,6,4,44,0,4,123.9,1080.48,2221765
2,38,5,99,9,40,0,9,142.5,4521.04,1994693
1,43,6,8,7,44,0,9,29.7,2135.82,1493248
1,20,3,8,7,44,0,7,5.6,1694.1,627899
1,34,5,99,9,30,0,10,56.0,16038.49,706282
1,58,7,8,7,44,0,5,78.9,1554.29,1416638
1,37,5,99,7,30,0,10,86.5,6541.9,529547
2,35,5,9,7,44,0,5,75.1,1885.68,844413
1,34,5,99,7,30,0,10,109.7,6039.97,519092
2,40,6,8,7,40,0,4,97.7,1480.66,856645
2,32,5,8,9,44,0,3,90.4,3826.69,964493
1,53,7,2,1,44,0,8,294.1,9454.46,1080334
1,65,8,99,7,36,0,10,501.4,3152.15,2107931
2,23,3,8,7,44,0,8,26.6,1410.24,1920379
2,61,7,99,6,44,0,10,405.9,1670.32,387423
1,29,4,99,5,44,0,10,73.6,1865.76,1201021
1,43,6,99,9,20,0,10,225.9,2613.96,704022
1,21,3,8,4,44,0,5,2.1,1506.24,17216
2,52,7,8,7,44,0,4,91.9,857.71,1758430
2,32,5,8,10,44,0,8,41.4,6164.77,317391
2,43,6,8,7,44,0,6,72.7,1555.67,261211
1,52,7,99,9,40,0,10,176.1,4805.58,2142087
2,28,4,8,9,36,0,7,46.8,1075.02,2436057
1,52,7,8,7,44,0,10,54.8,3383.14,1496813
2,37,5,99,7,40,0,10,70.9,989.51,213540
2,51,7,99,7,30,0,10,59.9,1900.67,1773633
1,53,7,8,7,44,0,8,1.8,1373.54,1454500
2,24,3,8,7,36,0,10,63.9,2182.7,1945684
1,45,6,8,7,44,0,4,26.9,1509.04,132468
1,24,3,8,7,44,0,6,10.2,1352.39,1493476
1,29,4,8,9,44,0,8,40.2,4870.87,707615
1,36,5,8,7,44,0,5,9.9,1198.39,515628
2,49,6,99,9,40,0,10,234.5,3946.76,280675
2,38,5,99,9,30,0,10,178.9,2471.33,942788
1,27,4,9,7,44,0,7,0.6,719.71,1428657
2,52,7,8,9,22,0,4,55.9,1072.17,965534
1,30,5,9,7,44,0,5,7.9,1209.46,1502543
1,30,5,2,7,36,0,5,0.7,1139.31,566454
1,34,5,99,7,40,0,10,54.4,921.54,512372
1,41,6,99,9,20,0,10,148.1,7257.06,1638024
1,41,6,8,7,44,0,9,15.7,2610.4,1517082
1,32,5,99,9,40,0,9,57.2,1168.54,376476
1,36,5,4,4,36,0,6,15.7,1371.73,2222897
1,46,6,99,7,30,0,10,270.2,1533.46,2107749
2,18,3,8,6,20,0,7,10.9,566.84,1745009
2,34,5,9,7,36,0,6,13.3,1676.25,1954436
1,31,5,8,7,44,0,7,13.6,3009.24,672478
1,24,3,2,7,44,0,2,14.9,1206.11,57999
1,38,5,8,7,44,0,7,16.9,1001.8,2248584
1,24,3,8,7,36,0,10,7.5,1576.65,1573012
2,54,7,99,9,40,0,10,88.9,3193.6,1987669
2,66,8,99,9,36,0,9,294.8,1893.74,2188476
1,41,6,99,5,36,0,10,165.9,2849.79,1201091
1,26,4,8,7,44,0,3,2.5,1070.42,1404840
1,35,5,8,7,36,0,6,50.6,2023.49,123018
1,37,5,9,7,44,0,3,14.9,1324.06,672249
1,25,4,2,7,44,0,5,25.5,2089.34,1458427
1,43,6,8,6,44,0,10,148.9,4665.89,1227049
2,28,4,2,9,42,0,5,19.1,2527.38,977303
2,40,6,8,7,44,0,10,15.9,2184.25,884206
1,41,6,8,5,22,0,10,198.4,1445.62,1171330
1,50,7,8,7,44,0,10,85.4,2298.27,624621
2,51,7,1,9,19,0,7,95.6,3493.54,2068549
2,32,5,9,7,40,0,10,15.9,1134.74,2395303
2,30,5,99,5,36,0,9,91.4,1125.36,1727986
2,50,7,99,9,40,0,10,155.0,5444.35,1061724
1,41,6,9,5,44,0,6,2.8,2360.37,2233698
1,43,6,99,7,40,0,7,33.9,3625.14,1380034
1,34,5,99,9,40,0,7,6.7,2832.5,2140876
2,29,4,8,7,36,0,9,26.4,1433.17,1919539
2,36,5,2,9,44,0,5,13.9,4255.1,2060483
2,20,3,9,7,44,0,4,11.2,1146.82,261469
1,37,5,4,7,44,0,7,24.9,2572.04,1551564
2,41,6,8,7,44,1,5,42.9,1366.23,1757307
2,26,4,8,7,44,0,8,12.7,1498.04,892751
2,55,7,6,4,44,0,5,169.9,3024.41,1704816
2,54,7,99,9,40,0,10,215.0,5963.47,2441286
2,42,6,8,7,44,0,3,54.9,1096.95,1855981
1,50,7,8,5,0,0,7,40.9,12651.65,1190877
2,36,5,99,9,40,0,10,29.9,3728.13,2194218
1,57,7,8,7,44,0,6,8.5,1157.67,649420
1,59,7,8,3,44,0,2,10.6,1046.09,1103733
1,35,5,8,7,36,0,10,64.4,3447.76,1572768
1,25,4,9,7,44,0,2,5.5,1076.99,2310455
1,37,5,99,5,40,0,7,152.7,1564.53,22307
2,25,4,2,7,44,0,6,13.1,1121.67,885330
2,22,3,8,7,44,0,2,12.9,1039.35,1843024
2,42,6,2,7,44,0,5,211.8,1443.78,812815
2,55,7,99,7,30,0,6,345.2,1449.38,2382964
1,50,7,8,7,44,0,3,82.9,1193.18,1286400
2,54,7,8,9,40,0,6,321.3,9447.83,948816
1,40,6,99,9,32,0,7,157.9,5036.87,1656917
1,46,6,99,5,40,0,7,26.9,1231.07,1166016
1,33,5,99,9,40,0,10,92.8,5616.53,2143422
2,68,8,99,9,40,0,10,428.0,23641.12,952549
1,56,7,99,9,40,0,10,166.2,13147.32,162019
2,29,4,8,9,44,0,10,7.2,2190.46,2184214
2,54,7,99,9,30,0,10,107.1,4653.8,928075
2,26,4,2,7,44,0,3,3.9,1293.08,2163642
1,39,5,2,7,44,0,4,0.9,1422.79,1525342
1,47,6,8,7,44,0,4,0.8,1159.07,1277483
2,54,7,99,3,40,0,6,178.8,1207.8,1699371
2,18,3,8,6,20,0,6,1.2,512.27,773273
2,39,5,8,7,44,0,5,52.1,1129.49,778823
2,39,5,8,7,44,0,5,4.4,1241.05,255676
2,56,7,99,7,40,0,10,446.7,4152.96,221409
2,28,4,8,6,44,0,4,94.5,1802.75,2362896
2,42,6,99,7,40,0,10,250.4,4019.92,2388736
1,34,5,9,7,44,0,3,40.9,1277.01,2291056
1,53,7,9,7,44,0,3,7.4,1220.7,1371689
1,44,6,99,7,30,0,10,59.9,2338.15,1293956
2,55,7,99,9,40,0,6,248.5,4309.51,2426450
2,43,6,99,9,30,0,10,181.4,9595.87,924802
1,26,4,8,7,44,0,2,33.7,1079.61,1348597
1,31,5,2,10,40,0,8,7.6,10245.81,2351370
1,34,5,8,7,44,0,7,26.9,3289.36,1454821
1,55,7,99,7,30,0,7,127.5,1789.33,512572
2,25,4,9,7,44,0,7,25.5,1506.91,1903591
2,28,4,99,9,20,0,8,33.3,1650.32,2077223
1,31,5,2,7,44,0,5,10.6,2197.35,58254
2,41,6,2,9,44,0,9,249.9,3119.68,313174
1,35,5,8,7,38,0,9,9.6,4356.31,1471267
1,38,5,99,7,30,0,10,173.8,2179.26,583520
1,20,3,2,7,44,0,3,0.9,1160.03,517174
2,47,6,99,7,30,0,9,274.9,1991.77,397008
2,47,6,8,7,38,0,10,7.8,1785.01,1765811
2,51,7,99,7,30,0,10,11.7,1820.22,854588
1,49,6,99,10,40,0,10,287.5,12972.52,382590
1,36,5,8,4,44,0,2,49.9,2176.86,1151104
2,31,5,8,7,44,0,4,25.9,829.87,1755587
1,23,3,8,7,44,0,4,15.4,1270.53,2288939
1,29,4,4,4,44,0,7,56.4,1057.02,2098111
2,40,6,8,7,44,0,8,60.9,1695.44,270093
2,51,7,99,7,40,0,8,261.3,6005.96,1868883
1,28,4,8,7,39,0,7,31.4,3045.16,1457961
1,36,5,8,5,44,0,7,162.7,1143.93,459079
2,33,5,9,9,40,0,10,20.2,3191.98,2441593
1,40,6,8,3,44,0,10,250.7,2193.42,1115594
2,42,6,8,9,44,0,8,207.9,3896.62,430489
1,40,6,8,9,44,0,7,15.6,1357.88,2327881
1,19,3,8,7,44,0,5,6.9,1484.87,501220
2,30,5,9,7,36,0,3,1.9,1096.57,2163582
1,25,4,8,7,44,0,3,17.9,1554.71,1446530
1,42,6,8,5,44,0,9,6.2,1540.66,1208896
2,29,4,8,7,44,0,10,87.9,1402.92,2406999
1,54,7,9,7,44,0,3,9.4,1972.28,2299399
1,44,6,99,9,40,0,10,143.5,18292.17,164364
1,41,6,99,9,40,0,10,155.9,9934.07,366850
2,39,5,8,10,44,0,9,9.8,1415.13,2092331
2,37,5,9,7,44,0,4,40.7,1038.21,1835604
1,33,5,9,7,44,0,5,7.8,2899.3,2314043
1,36,5,2,7,40,0,4,80.7,1080.23,567552
1,32,5,99,7,30,0,10,85.5,3244.75,1283890
1,51,7,8,7,44,0,3,121.9,937.55,1394512
1,43,6,8,7,44,0,9,264.7,3298.16,549622
1,40,6,4,5,44,0,6,45.9,2017.72,2226093
1,28,4,8,7,44,0,9,2.0,1492.36,1574001
1,52,7,99,7,40,0,10,247.9,6684.38,2260616
2,29,4,99,7,40,0,9,80.0,1473.08,210036
1,59,7,99,7,40,0,9,278.9,1213.02,546939
2,55,7,99,9,40,0,7,338.2,2177.7,433941
1,57,7,8,7,44,0,4,42.9,1533.2,672389
2,46,6,99,9,20,0,9,212.0,1559.16,1977430
2,44,6,99,3,40,0,9,306.9,2030.12,175813
2,46,6,99,9,40,0,10,87.9,4218.78,2439760
1,18,3,8,7,44,0,5,2.9,1115.18,1348918
1,54,7,8,7,44,0,2,58.9,1504.51,1264552
2,31,5,99,9,16,0,8,7.9,2438.11,2209466
1,32,5,99,9,40,0,10,17.6,3174.01,1615812
1,31,5,8,8,40,0,6,71.9,4549.32,2323741
2,24,3,8,5,44,0,4,10.9,1647.86,2356718
2,33,5,99,5,30,0,10,32.1,1078.25,1722426
2,43,6,8,7,44,0,6,10.3,894.96,854453
1,35,5,8,8,44,0,6,14.9,2217.32,2134910
1,43,6,8,7,42,0,10,258.4,5762.08,528759
2,61,7,8,4,44,0,4,201.9,1294.98,2157946
1,26,4,8,6,44,0,8,82.9,1413.35,1224875
2,28,4,8,7,44,0,4,11.3,2831.1,1806902
1,45,6,99,7,32,0,10,148.6,1624.74,1477902
2,40,6,8,7,44,0,6,23.7,1341.6,784331
2,45,6,99,9,37,0,9,275.9,4693.9,2051165
1,39,5,99,7,8,0,9,198.9,2631.82,550518
2,38,5,99,7,30,0,10,71.3,1214.03,1039085
2,41,6,99,7,30,0,8,161.6,1726.01,1837137
1,39,5,8,11,36,0,9,144.9,11480.11,751532
2,26,4,8,7,36,0,5,0.6,734.95,211933
1,48,6,99,9,30,0,10,6.9,4977.33,1664127
2,32,5,8,5,44,0,10,27.6,1464.84,1731519
1,28,4,8,6,44,0,5,44.9,1933.95,47179
1,39,5,8,7,38,1,8,3.2,2271.82,616522
1,27,4,99,7,30,0,10,98.9,2373.56,1390245
2,24,3,8,8,44,0,8,77.3,1683.94,2417011
1,25,4,8,7,44,0,9,4.9,1185.32,1527255
2,43,6,99,9,40,0,10,127.5,5878.16,2438690
1,57,7,8,9,44,0,9,131.9,7573.36,745117
1,33,5,8,7,44,0,3,13.7,1168.21,63320
1,25,4,8,9,27,0,7,27.4,4107.78,700266
1,28,4,99,9,40,0,9,23.9,7346.97,1612096
1,22,3,9,7,44,0,2,30.6,1020.31,82752
2,34,5,99,9,40,0,10,78.9,8483.44,429427
2,44,6,8,7,40,1,6,74.5,1737.79,2371159
1,32,5,1,7,25,0,8,35.4,1014.45,143333
2,27,4,8,9,44,0,3,32.9,912.0,2073035
1,29,4,8,7,44,0,10,15.4,2774.81,659990
1,47,6,99,9,25,0,10,31.5,2167.65,369005
2,43,6,8,7,44,0,4,53.3,2318.4,1872898
2,46,6,99,9,40,0,10,295.5,12314.93,2424112
1,24,3,8,7,44,0,7,26.9,1262.41,624347
2,43,6,99,7,30,0,10,189.9,2628.26,823141
1,22,3,8,7,44,0,4,12.9,1423.87,1411165
1,38,5,8,7,0,0,8,39.4,2511.35,1328643
1,49,6,8,7,44,0,7,40.7,1784.69,596908
1,29,4,8,5,44,0,6,12.2,1041.62,460841
1,21,3,9,7,44,0,4,3.6,1561.0,2296110
2,26,4,8,9,43,0,7,2.3,2085.49,2089340
1,62,7,8,5,40,0,5,300.9,436.94,464583
1,35,5,8,7,44,0,3,138.9,1282.15,2243904
2,42,6,99,7,40,0,10,187.5,1822.34,224874
2,54,7,9,7,44,0,2,122.9,1316.34,232037
1,37,5,8,7,44,0,8,30.8,3061.58,598352
2,37,5,8,7,36,0,5,62.9,3371.35,1930606
1,32,5,9,7,44,0,2,0.7,835.65,2284330
2,27,4,8,7,44,0,5,62.9,1246.06,1806053
2,48,6,99,9,40,0,10,156.3,7206.71,2200618
2,30,5,8,7,44,0,5,35.4,1663.81,799334
2,73,8,99,2,40,0,10,439.9,2923.39,173882
1,58,7,99,3,44,0,10,263.4,2069.08,1111816
1,48,6,9,7,44,0,3,89.9,2243.63,65234
